ID,News/Comment,Type
TRAIN_1252,കോളിൻ കാപ്പെർനിക്കുമായുള്ള നൈക്കിയുടെ അംഗീകാര കരാറിന് മറുപടിയായി 2018 സെപ്റ്റംബറിൽ അലബാമ യൂണിവേഴ്സിറ്റി ഫുട്ബോൾ പ്രോഗ്രാം നൈക്കിയുമായുള്ള യൂണിഫോം കരാർ അവസാനിപ്പിച്ചു.,FALSE
TRAIN_1253,ബ്രേക്കിംഗ്: മൈക്കിള് ജോര്ദാന് നൈക്കി-ടേക്ക്സ് 'എയര് ജോര്ദാന്സ്' ബോര്ഡില് നിന്ന് രാജിവെച്ചു,FALSE
TRAIN_1254,കോളിൻ കാപ്പെർനിക്കുമായുള്ള കമ്പനിയുടെ ബന്ധത്തിൽ പ്രതിഷേധിച്ച് നൈക്കി ഷൂസ് കത്തിക്കാൻ ശ്രമിക്കുന്നതിനിടെ ഒരാൾ അബദ്ധവശാൽ വീട് അഗ്നിക്കിരയാക്കി.,FALSE
TRAIN_1255,കമ്പനിയുടെ ഉൽപ്പന്നങ്ങളിൽ കിഴിവുകൾക്കായി നൈക്കി 'പീപ്പിൾ ഓഫ് കളർ' നിരവധി കൂപ്പണുകൾ വാഗ്ദാനം ചെയ്തു.,FALSE
TRAIN_1256,ഫുട്ബോള് മൈതാനത്ത് അതിക്രമിച്ച് കയറിയതിന് അറസ്റ്റിലായ മുന് എന്എഫ്എല് താരം കോളിന് കാപ്പെര്നിക്കുമായുള്ള കരാര് നൈക്കി റദ്ദാക്കി.,FALSE
TRAIN_1257,"ബ്രേക്കിംഗ്: നൈക്കി ആസ്ഥാനത്തിന് മുന്നില് 5,000 പേര് ചെരിപ്പുകള് വലിച്ചെറിഞ്ഞു",FALSE
TRAIN_1258,"സ്പോർട്സ് വസ്ത്ര നിർമാതാക്കളായ നൈക്കി ഇൻകോർപ്പറേഷനുമായുള്ള 80 മില്യൺ ഡോളറിന്റെ കരാർ യുണൈറ്റഡ് സ്റ്റേറ്റ്സ് സർക്കാർ റദ്ദാക്കി, കാരണം കമ്പനി ""അമേരിക്കയെ വെറുക്കുന്നു"", ""മരിച്ച വിമുക്തഭടന്മാരോട് അനാദരവ് കാണിക്കുന്നു."".",FALSE
TRAIN_1259,അപ്ഡേറ്റ്: തിരിച്ചടിയെത്തുടർന്ന് നൈക്കി കാപ്പെർനിക് കരാർ റദ്ദാക്കി,FALSE
TRAIN_1260,ത്യാഗത്തിന്റെ സൈനിക കുത്തക മറന്നതിന് നൈക്കി ക്ഷമ ചോദിക്കുന്നു,FALSE
TRAIN_1261,സിംപ്ലി ഡു ഇറ്റ്' പരസ്യങ്ങളുടെ മുഖമായി കോളിൻ കാപ്പെർനിക്കിനെ തിരഞ്ഞെടുത്തതിനെത്തുടർന്ന് നൈക്കിക്ക് 3.75 ബില്യൺ ഡോളർ വിപണി മൂലധനം നഷ്ടമായി,FALSE
TRAIN_1262,മൈക്കൽ ജോർദാൻ എല്ലാ എയർ ജോർദാൻ ഷൂസുകളുടെയും വില 2017 ൽ 19.99 ഡോളറായി കുറയ്ക്കും.,FALSE
TRAIN_1263,മൈക്കൽ ജോർദാൻ നൈക്കിയിലെ ബോർഡിൽ നിന്ന് രാജിവയ്ക്കുകയും എയർ ജോർദാൻ ലൈൻ വസ്ത്രങ്ങൾ അദ്ദേഹത്തോടൊപ്പം കൊണ്ടുപോകുകയും ചെയ്തു.,FALSE
TRAIN_1264,മൈക്കൽ ജോർദാൻ 'കാപ്പെർനിക്കിന്റെ നൈക്കി' വിട്ട് അദ്ദേഹത്തോടൊപ്പം എയർ ജോർദാനുകൾ നടത്തുന്നു,FALSE
TRAIN_1265,പരുത്തി പറിക്കാൻ കറുത്തവർഗക്കാർക്ക് മണിക്കൂറിൽ 300 ഡോളർ വാഗ്ദാനം ചെയ്ത് പ്രസിഡന്റ് ജോ ബൈഡൻ,FALSE
TRAIN_1266,കറുത്തവര് ഒന്നിക്കുന്നതുവരെ താന് ഇനി ചെരിപ്പുകള് വില് ക്കില്ലെന്ന് മൈക്കിള് ജോര് ദാന് പറഞ്ഞു.,FALSE
TRAIN_1267,എലോൺ മസ്ക് തന്റെ അമ്മയ്ക്കൊപ്പം ഒരു കറുത്ത വീട്ടുജോലിക്കാരിക്കൊപ്പം ഇരിക്കുന്നത് ചിത്രത്തിൽ കാണാം.,FALSE
TRAIN_1268,കെകെകെ ഒരിക്കലും കറുത്തവരോട് ഒരു തെറ്റും ചെയ്തിട്ടില്ല എന്ന അവകാശവാദത്തിന് മറുപടിയായി എലോൺ മസ്ക് ട്വീറ്റ് ചെയ്തു.,FALSE
TRAIN_1269,2023 ഫെബ്രുവരി 24 ന് ഡ്രാഗൺ ബോൾ അനിമേഷൻ സീരീസ് സ്രഷ്ടാവ് അകിര ടോറിയാമ സീരീസിലെ കറുത്ത കഥാപാത്രങ്ങളുടെ അഭാവത്തെക്കുറിച്ച് ഒരു അഭിമുഖം നൽകി.,FALSE
TRAIN_1270,2022 മെയ് മാസത്തിൽ വാൾമാർട്ടിലും ടാർഗെറ്റ് സ്റ്റോറുകളിലും കറുത്തവർഗക്കാരെ കൊല്ലുമെന്ന് ഭീഷണിപ്പെടുത്തിയ രണ്ട് വെള്ളക്കാരെ മേരിലാൻഡിലെ ബോവിയിലെ പോലീസ് അറസ്റ്റ് ചെയ്തു.,FALSE
TRAIN_1271,കറുത്ത വര്ഗക്കാരില് മാത്രം വന്ധ്യതയുണ്ടാക്കാന് നിലവിലുള്ള സാങ്കേതികവിദ്യയെ അടിസ്ഥാനമാക്കി ഭക്ഷ്യവിളകള് ഇപ്പോള് തന്നെ എഞ്ചിനീയറിംഗ് ചെയ്യാന് കഴിയും.,FALSE
TRAIN_1272,ഈ കറുത്ത വര് ഗക്കാരെയെല്ലാം നീല സംസ്ഥാനങ്ങളില് വെച്ച് പോലീസ് വെടിവെച്ചുകൊല്ലുകയാണ്.,FALSE
TRAIN_1273,"1800 കളുടെ അവസാനത്തിലും 1900 കളുടെ തുടക്കത്തിലും ലൂയിസ് വിറ്റൺ മനുഷ്യ മൃഗശാലകളെ സ്പോൺസർ ചെയ്തു എന്ന് അവകാശപ്പെടുന്നു, അവിടെ ""കറുത്തവർഗ്ഗക്കാരെ അന്യഗ്രഹ സർക്കസുകളെപ്പോലെ കണ്ടിരുന്നു.""",FALSE
TRAIN_1274,പട്ടിയിറച്ചി ഉപയോഗിച്ച് ഭക്ഷണം തയ്യാറാക്കുന്ന പ്രാദേശിക റെസ്റ്റോറന്റുകളിൽ കെപി പോലീസ് റെയ്ഡ് നടത്തി. ഓപ്പറേഷനിൽ കണ്ടെടുത്ത വിവിധ വിഭവങ്ങളും ശവശരീരങ്ങളും ഇതോടൊപ്പമുള്ള ചിത്രങ്ങളിൽ കാണാം.,FALSE
TRAIN_1275,സെപ്റ്റംബർ 11 ന് ഇരട്ട ടവറുകളിൽ നിന്ന് ഒരു ഗൈഡ് നായ 967 പേരെ രക്ഷപ്പെടുത്തി,FALSE
TRAIN_1276,കാൻഡിഡ ഓറിസ് ഫംഗസ് അണുബാധ കേസുകൾ വർദ്ധിപ്പിക്കുന്നതിന് പൂച്ചകളും നായ്ക്കളും ഉത്തരവാദികളാണ്,MOSTLY FALSE
TRAIN_1277,കോവളത്ത് തെരുവ് നായ വിദേശ വനിതയെ കടിച്ചു,FALSE
TRAIN_1278,കലാപം നടക്കുന്ന ഫ്രാന്‍സില്‍ പൊലീസ് അറസ്റ്റ് ചെയ്തയാളെ നായ കടിച്ചു കീറുന്നു,MOSTLY FALSE
TRAIN_1279,അടുത്തിടെ ഡല്ഹിയില് തെരുവ് നായ്ക്കളെ പിടിക്കുന്നതിനിടെ താന് ആക്രമിക്കപ്പെട്ടതിനെക്കുറിച്ച് ഒരു സ്ത്രീ വിവരിക്കുന്നത് വീഡിയോയില് കാണാം.,HALF TRUE
TRAIN_1280,കഖോവ്ക അണക്കെട്ട് തകർന്നതിനെ തുടർന്ന് മുങ്ങിമരിച്ച നായയെ രക്ഷിക്കുന്ന ഒരു ഉക്രേനിയൻ ആൺകുട്ടിയെ ഒരു ചിത്രം കാണിക്കുന്നു,FALSE
TRAIN_1281,"മുൻ വൈസ് പ്രസിഡന്റ് മൈക്ക് പെൻസിനെ ""നായ"" എന്ന് പരാമർശിച്ച് മുൻ പ്രസിഡന്റ് ഡൊണാൾഡ് ട്രംപ് പുറത്തിറക്കിയ പ്രസ്താവനയാണ് വിവാദമായത്.",FALSE
TRAIN_1282,"മുൻ പ്രൊഫഷണൽ ബോക്സർ മൈക്ക് ടൈസൺ ലോസ് ഏഞ്ചൽസിലെ ഒരു കോഫി ഷോപ്പിൽ ""നായ്ക്കളെയും മുസ്ലീങ്ങളെയും അനുവദനീയമല്ല"" എന്ന ബോർഡുമായി പ്രാർത്ഥിക്കുന്നത് വീഡിയോയിൽ കാണാം.",FALSE
TRAIN_1283,"സ്നാപ്ചാറ്റിന്റെ ""ഡോഗ് ഫിൽട്ടർ"" പതിവായി ഉപയോഗിച്ചതിനാൽ ഒരാൾ മകളെ കൂട്ടിൽ പൂട്ടിയിട്ടു.",FALSE
TRAIN_1284,ഗാസിയാബാദിൽ ഹ്യുണ്ടായി ഒരു നായയെ നിയമിച്ചു,HALF TRUE
TRAIN_1285,നായ്ക്കളുടെ പ്രജനനവുമായി ബന്ധപ്പെട്ട് എഫ്ബിഐ നടത്തിയ അന്വേഷണത്തെ തുടര്ന്നാണ് ഹൂപ്പി ഗോള്ഡ്ബെര്ഗിനെ അറസ്റ്റ് ചെയ്തത്.,FALSE
TRAIN_1286,പുല്വാമ ഭീകരാക്രമണത്തില് 13 സ്നിഫര് നായ്ക്കള് കൊല്ലപ്പെട്ടു,FALSE
TRAIN_1287,ചൈനീസ് കമ്യൂണിസ്റ്റ് പാർട്ടിയുമായി ബന്ധമുള്ള ഗ്യാസ് സ്റ്റൗ നിരോധനത്തിന് പിന്നിലെ റാഡിക്കൽ ഗ്രീൻ എനർജി ഗ്രൂപ്പുമായി ഊർജ്ജ സെക്രട്ടറി ജെന്നിഫർ ഗ്രാൻഹോം കൂടിക്കാഴ്ച നടത്തി.,MOSTLY FALSE
TRAIN_1288,ഗ്യാസ് അടുപ്പുകള് നിരോധിക്കാന് ജോ ബൈഡന് ഭരണകൂടം,FALSE
TRAIN_1289,ഫിലിപ്പിനോ കണ്ടുപിടുത്തക്കാരൻ ആദ്യത്തെ 'വാട്ടർ സപ്ലിമെന്റഡ് സ്റ്റൗ' നിർമ്മിച്ചു.,FALSE
TRAIN_1290,എല്ലാ ഗ്യാസ് ഓവനുകളും ബർണറുകളും നിരോധിക്കാൻ വൈറ്റ് ഹൗസ് ഇപ്പോൾ ശ്രമിക്കുന്നു,FALSE
TRAIN_1291,വാഷിംഗ്ടണ്: കാലാവസ്ഥാ വ്യതിയാനവുമായി ബന്ധപ്പെട്ട ആശങ്കകളെ തുടര്ന്ന് ഗ്യാസ് അടുപ്പുകള് നിരോധിക്കാന് യുഎസ് പ്രസിഡന്റ് ജോ ബൈഡന്റെ ഭരണകൂടം ഒരുങ്ങുന്നു.,FALSE
TRAIN_1292,പ്രസിഡന്റ് ഡൊണാള് ഡ് ട്രംപ് റഷ്യയ്ക്ക് ഉപരോധം ഏര് പ്പെടുത്തി. പ്രസിഡന്റ് ബൈഡൻ അവർക്ക് ഒരു പൈപ്പ് ലൈൻ നൽകി,MOSTLY FALSE
TRAIN_1293,സീഫോക്സ് നാവിക വാഹനം ഉപയോഗിച്ച് 2015 ൽ തന്നെ നോർഡ് സ്ട്രീമിനെ നശിപ്പിക്കാൻ നാറ്റോ ശ്രമിച്ചിരുന്നു. 2022 ൽ പൈപ്പ് ലൈനുകൾ തകർക്കുന്നതിന് പാശ്ചാത്യ രാജ്യങ്ങൾ ഉത്തരവാദികളാണെന്നും സാഹചര്യം സൂചിപ്പിക്കുന്നു.,FALSE
TRAIN_1294,ബൈഡൻ കുടുംബത്തിന്റെ മുഴുവൻ സമ്പത്തും ഉക്രെയ്നിലെ വാതകത്തിലും എണ്ണയിലും നിക്ഷേപിച്ചു. തുടർന്ന് കീസ്റ്റോൺ പൈപ്പ് ലൈൻ അടച്ചുപൂട്ടി. ചിത്രം കിട്ടിത്തുടങ്ങി.,FALSE
TRAIN_1295,"നോർഡ് സ്ട്രീം പൈപ്പ് ലൈൻ ചോർച്ചയ്ക്ക് ബൈഡൻ ഉത്തരവാദിയാണെന്ന് ആന്റണി ബ്ലിങ്കൻ ""സമ്മതിക്കുന്നു""",FALSE
TRAIN_1296,"കീസ്റ്റോൺ എക്സ്എൽ പൈപ്പ്ലൈൻ ""പ്രതിദിനം 830,000 ബാരൽ എണ്ണ ഉൽപാദിപ്പിക്കുമായിരുന്നു, ഇത് റഷ്യയിൽ നിന്ന് ഇറക്കുമതി ചെയ്യുന്നതിനെ മറികടക്കാൻ പര്യാപ്തമാണ്.""",HALF TRUE
TRAIN_1297,ലോകത്തിലെ ഏറ്റവും ദൈർഘ്യമേറിയ പൈപ്പ് ലൈൻ പദ്ധതിയുടെ നിർമ്മാണം ഗുജറാത്തിലെ കണ്ട്ല മുതൽ ഉത്തർപ്രദേശിലെ ഗോരഖ്പൂർ വരെയാണ്.,HALF TRUE
TRAIN_1298,ഒരു വാതക പൈപ്പ് ലൈനിനായി നിങ്ങളുടെ ഭൂമി പിടിച്ചെടുക്കാൻ ശ്രമിക്കുമ്പോൾ ജോൺ ഫാസോ ഫോസിൽ ഇന്ധന കമ്പനികളിൽ നിന്ന് പണം വാങ്ങി.,HALF TRUE
TRAIN_1299,"യുഎസ് ഇപ്പോൾ റഷ്യയിൽ നിന്ന് 800,000 ബാരൽ എണ്ണ ഇറക്കുമതി ചെയ്യുന്നുണ്ടെങ്കിലും കീസ്റ്റോൺ എക്സ്എൽ പൈപ്പ് ലൈൻ റദ്ദാക്കിയില്ലായിരുന്നെങ്കിൽ ഇത് തടയാമായിരുന്നു.",HALF TRUE
TRAIN_1300,വാറൻ ബഫറ്റ് തന്റെ പ്രചാരണത്തിന് 58 മില്യൺ ഡോളർ സംഭാവന ചെയ്തതിനാലാണ് ജോ ബൈഡൻ കീസ്റ്റോൺ പൈപ്പ്ലൈൻ റദ്ദാക്കിയതെന്ന് പറയുന്നു.,FALSE
TRAIN_1301,കൊളോണിയൽ പൈപ്പ് ലൈൻ വാതക ക്ഷാമം മനഃപൂർവമായിരുന്നു,FALSE
TRAIN_1302,ഒരു ലിഥിയം ഖനിയുടെയും പൂർത്തിയായ പൈപ്പ് ലൈനിന്റെയും ഫോട്ടോകൾ മെം കാണിക്കുന്നു,PARTLY FALSE
TRAIN_1303,"കീസ്റ്റോൺ എക്സ്എൽ പൈപ്പ് ലൈനിൽ ""അമേരിക്കയ്ക്ക് എണ്ണ പോലുമില്ല.""",MOSTLY FALSE
TRAIN_1304,ഇനി മുതൽ ഈ രാജ്യത്തേക്ക് വരുന്ന എല്ലാ പൈപ്പ് ലൈനുകളും അമേരിക്കൻ സ്റ്റീൽ ആയിരിക്കണം.,FALSE
TRAIN_1305,നോർത്ത് ഡക്കോട്ടയിൽ എണ്ണ പൈപ്പ് ലൈൻ നിർമ്മിക്കുന്നതിനെതിരെ പ്രതിഷേധിക്കുന്ന ഒരു വലിയ കൂട്ടം ആളുകളെ ഒരു ഫോട്ടോ കാണിക്കുന്നു.,FALSE
TRAIN_1306,"കീസ്റ്റോൺ പൈപ്പ് ലൈൻ നിർത്തലാക്കാനുള്ള ജോ ബൈഡന്റെ ഉത്തരവ് ""ഞങ്ങൾക്ക് ഉപയോഗിക്കാൻ എണ്ണ കൂടുതൽ ചെലവേറിയതാക്കി"" എന്ന് പറയുന്നു.",MOSTLY FALSE
TRAIN_1307,"ഡക്കോട്ട ആക്സസ് പൈപ്പ് ലൈനിൽ പ്രതിഷേധിച്ചവരെ നോർത്ത് ഡക്കോട്ടയിലെ സർക്കാർ ഉദ്യോഗസ്ഥർ ""മനഃപൂർവ്വം വിഷം നൽകി"", ഒരു പൈലറ്റ് പ്രതിഷേധക്കാരുടെ ക്യാമ്പുകളിൽ ""അറിഞ്ഞുകൊണ്ട് വിഷ രാസവസ്തുക്കൾ തളിച്ചു"".",FALSE
TRAIN_1308,"ജോ ബൈഡൻ കീസ്റ്റോൺ എക്സ്എൽ പൈപ്പ്ലൈൻ റദ്ദാക്കിയത് ""നൂറുകണക്കിന് തൊഴിലവസരങ്ങൾ ഇല്ലാതാക്കി, വാതക വില വർദ്ധിപ്പിച്ചു.""",MOSTLY FALSE
TRAIN_1309,"റഷ്യ, കുവൈറ്റ്, സൗദി അറേബ്യ എന്നിവിടങ്ങളിലെ കുറഞ്ഞ വാതക വില കാണിക്കുന്നത് കീസ്റ്റോൺ പൈപ്പ് ലൈൻ പദ്ധതി റദ്ദാക്കാനുള്ള ജോ ബൈഡന്റെ തീരുമാനമാണ് യുഎസ് വിലയ്ക്ക് കാരണമെന്നാണ്.",FALSE
TRAIN_1310,ഉത്തര്പ്രദേശ് മുഖ്യമന്ത്രി യോഗി ആദിത്യനാഥിനെതിരെ ഉത്തര്പ്രദേശിലെ ഹൈക്കോടതി അഭിഭാഷകരുടെ ശവസംസ്കാര ഘോഷയാത്രയുടെ രൂപത്തില് അടുത്തിടെ നടന്ന പ്രതിഷേധം ഈ വീഡിയോയില് കാണാം.,FALSE
TRAIN_1311,ഉത്തര്പ്രദേശിലെ ഹാപൂരില് അഭിഭാഷകര്ക്ക് നേരെയുണ്ടായ കതിചാര്ജില് പ്രതിഷേധിച്ച് യുപി അഭിഭാഷകര് യോഗി ആദിത്യനാഥിന്റെ പ്രതീകാത്മക ശവസംസ്കാര ഘോഷയാത്ര നടത്തി.,FALSE
TRAIN_1312,2023 ൽ കാവേരി നദീജല തർക്ക പ്രതിഷേധത്തിനിടെ തമിഴ്നാട്ടിൽ കർണാടക ബസുകൾ ജനക്കൂട്ടം അടിച്ചുതകർത്തതിന്റെ ദൃശ്യങ്ങൾ,FALSE
TRAIN_1313,കാനഡ സര്ക്കാരിന്റെ ആരോപണത്തിനെതിരെ ബിജെപി പ്രവര്ത്തകര് കാനറ ബാങ്കിന് മുന്നില് പ്രതിഷേധിച്ചു.,FALSE
TRAIN_1314,കനറാ ബാങ്കിന് കാനഡയുമായി ബന്ധമുണ്ടെന്ന് തെറ്റിദ്ധരിച്ചാണ് ബിജെപി പ്രവര്ത്തകര് പ്രതിഷേധിച്ചത്.,FALSE
TRAIN_1315,ജി 20 ഉച്ചകോടിക്ക് മുന്നോടിയായി സെക്ഷൻ 144 ഏർപ്പെടുത്തിയതിൽ ഡൽഹിയിലെ മുസ്ലീങ്ങൾ പ്രതിഷേധിച്ചു.,FALSE
TRAIN_1316,പാർട്ടി മേധാവി ചന്ദ്രബാബു നായിഡുവിന്റെ അറസ്റ്റിന്റെ പശ്ചാത്തലത്തിൽ ടിഡിപി സംഘടിപ്പിച്ച പ്രതിഷേധത്തെ പിന്തുണയ്ക്കുകയും പങ്കെടുക്കുകയും ചെയ്യുന്നുവെന്ന് കാണിച്ച് ബിജെപി ആന്ധ്രാപ്രദേശ് കത്ത് നൽകി.,FALSE
TRAIN_1317,സമ്പന്നര് ക്ക് നികുതി നല് കണമെന്നും ദരിദ്രര് ക്ക് സബ് സിഡി നല് കണമെന്നും ആവശ്യപ്പെട്ട് പാകിസ്ഥാനിലുടനീളമുള്ള ഉയര് ന്ന വൈദ്യുതി ബില്ലുകള് ക്കെതിരായ പ്രതിഷേധത്തെക്കുറിച്ച് ഐഎംഎഫ് ഒരു 'വലിയ പ്രസ്താവന' പുറപ്പെടുവിച്ചതായി ക്യാപിറ്റല് ടിവി വാര് ത്ത നല് കി.,FALSE
TRAIN_1318,മുന് പ്രധാനമന്ത്രി ഇമ്രാന് ഖാന്റെ അറസ്റ്റിനെ തുടര്ന്ന് പാകിസ്ഥാന് തെഹ്രീക്-ഇ-ഇന്സാഫ് (പിടിഐ) പ്രവര്ത്തകരും അനുയായികളും അറ്റോക്ക് ജയിലിന് പുറത്ത് പ്രതിഷേധിക്കുന്നതിന്റെ വീഡിയോ പുറത്തുവന്നു.,FALSE
TRAIN_1319,രാജസ്ഥാനില് ട്രെയിനില് മൂന്ന് മുസ്ലിം യുവാക്കള് കൊല്ലപ്പെട്ട സംഭവത്തില് പ്രതിഷേധിച്ച് മുസ്ലീം സമുദായം പ്രതിഷേധിക്കുന്നതിന്റെ വീഡിയോ വൈറലാകുന്നു.,FALSE
TRAIN_1320,സർക്കാരിനെതിരെ പ്രതിഷേധിക്കാൻ ആളുകളെ പ്രോത്സാഹിപ്പിക്കുന്ന ചീഫ് ജസ്റ്റിസ് ഡി വൈ ചന്ദ്രചൂഡിന്റെ പ്രസ്താവന,FALSE
TRAIN_1321,തോഷാഖാന കേസില് ഇമ്രാന് ഖാനെ അറസ്റ്റ് ചെയ്തതിന് പിന്നാലെ പാകിസ്താനിലെ ഫൈസാബാദില് നടന്ന പ്രതിഷേധത്തിന്റെ ദൃശ്യങ്ങള്.,HALF TRUE
TRAIN_1322,മണിപ്പൂർ വൈറൽ വീഡിയോ കേസിൽ അറസ്റ്റ് ചെയ്തതിൽ പ്രതിഷേധിച്ച് മെയ്റ്റീസ് പ്രതിഷേധം സംഘടിപ്പിച്ചു.,FALSE
TRAIN_1323,നഗ്ന വനിതാ പരേഡ് വൈറൽ വീഡിയോ കേസുമായി ബന്ധപ്പെട്ട ആളുകളെ അറസ്റ്റ് ചെയ്തതിനെതിരായ പ്രതിഷേധം ഫോട്ടോ കാണിക്കുന്നു,FALSE
TRAIN_1324,ഒരു രാഷ്ട്രീയ പാർട്ടിയിലുള്ള അന്ധമായ വിശ്വാസം കാരണം കെബിസി സ്ഥാനാർത്ഥിക്ക് 7.5 കോടി രൂപ നഷ്ടമായി,FALSE
TRAIN_1325,ലക്ഷക്കണക്കിന് രൂപയ്ക്ക് പഴയ കറൻസി നാണയങ്ങൾ / നോട്ടുകൾ വാങ്ങുന്നത് സംബന്ധിച്ച് ഇന്ത്യാ ഗവൺമെന്റ് വിജ്ഞാപനം പുറപ്പെടുവിച്ചു,FALSE
TRAIN_1326,മഹാത്മാഗാന്ധിക്ക് ഓരോ മാസവും ബ്രിട്ടീഷ് സർക്കാരിൽ നിന്ന് വ്യക്തിഗത ചെലവുകൾക്കായി 100 രൂപ ലഭിച്ചിരുന്നു.,FALSE
TRAIN_1327,നക്ഷത്ര ചിഹ്നമുള്ള 500 ഇന്ത്യൻ രൂപ നിയമാനുസൃതമല്ല,FALSE
TRAIN_1328,നക്ഷത്ര ചിഹ്നമുള്ള ഇന്ത്യയിലെ 500 രൂപ നോട്ടുകൾ വ്യാജമാണ്,FALSE
TRAIN_1329,ഷിര്ദ്ദി സായി ട്രസ്റ്റ് 35 കോടി രൂപ ഹജ്ജിന് നല്കി,FALSE
TRAIN_1330,2000 രൂപ നോട്ട് മാറ്റാൻ ആളുകൾ ഒരു പ്രത്യേക ഫോറം പൂരിപ്പിക്കുകയും തിരിച്ചറിയൽ തെളിവ് കാണിക്കുകയും വേണം,FALSE
TRAIN_1331,ക്രിക്കറ്റ് താരങ്ങളായ മഹേന്ദ്ര സിംഗ് ധോണി 60 കോടി രൂപയും വിരാട് കോഹ്ലി 30 കോടി രൂപയും ഒഡീഷ ട്രെയിനപകടത്തില് മരിച്ചവര്ക്ക് നല്കി.,FALSE
TRAIN_1332,"ക്രിക്കറ്റ് താരങ്ങളായ മഹേന്ദ്ര സിംഗ് ധോണിയും വിരാട് കോഹ്ലിയും യഥാക്രമം 60 കോടിയും 30 കോടിയും സംഭാവന നൽകിയതായി ന്യൂയോർക്ക് ടൈംസ് റിപ്പോർട്ട് ചെയ്തു.
  ഇ ഒഡീഷ ട്രെയിൻ അപകടത്തിന്റെ ഇരകൾ",FALSE
TRAIN_1333,2022 ൽ ഏഷ്യയിലെ ഏറ്റവും മോശം പ്രകടനം കാഴ്ചവച്ച കറൻസിയാണ് ഇന്ത്യൻ രൂപ,FALSE
TRAIN_1334,1 രൂപ 1917 ൽ 13 ഡോളറിന് തുല്യമായിരുന്നു,PARTLY FALSE
TRAIN_1335,കെബിസിയും റിലയൻസ് ജിയോയും 25 ലക്ഷം രൂപയുടെ ലോട്ടറി വാഗ്ദാനം ചെയ്യുന്നു,FALSE
TRAIN_1336,ജൂൺ 1 മുതൽ ഒരു മാസത്തിൽ നാല് എടിഎം പിൻവലിക്കലുകൾക്ക് ശേഷം നിങ്ങളുടെ ബാങ്ക് അക്കൗണ്ടിൽ നിന്ന് 173 രൂപ അധിക ചാർജ് ഈടാക്കും.,MOSTLY FALSE
TRAIN_1337,നീരവ് മോദി കോണ്ഗ്രസിന് 98 കോടി രൂപയുടെ ചെക്ക് നല്കി,FALSE
TRAIN_1338,"ഹര് ഖേത് കോ പാനി യാഥാര് ഥ്യമാക്കാന് 50,000 കോടി രൂപ നിക്ഷേപിക്കും.",FALSE
TRAIN_1339,2020 ഡിസംബര് 1 മുതല് രണ്ട് ലക്ഷം രൂപ വരെയുള്ള കാര്ഷിക കടങ്ങള് എഴുതിത്തള്ളുമെന്ന് മോദി സര്ക്കാര്,FALSE
TRAIN_1340,"ഫ്ലോറിഡയിൽ കോവിഡ് -19 വാക്സിനുകൾ 'ജൈവ, സാങ്കേതിക ആയുധങ്ങൾ' ആയി കണക്കാക്കപ്പെടുന്നു",FALSE
TRAIN_1341,ശക്തമായ സർക്കാർ നേരിട്ടുള്ള ഊർജ്ജ ലേസർ ആയുധമാണ് നിരവധി ഹവായി കാട്ടുതീകൾക്ക് കാരണമായത്,FALSE
TRAIN_1342,സ്കൈ ഷോയിലെ പച്ച ലൈറ്റുകൾ മൗയി തീപിടുത്തത്തിന് കാരണമായത് ഒരു ദിശയിലുള്ള ഊർജ്ജ ആയുധമാണ്,FALSE
TRAIN_1343,വൈറൽ വീഡിയോയിൽ മനഃപൂർവ്വം 'ഡയറക്റ്റഡ് എനർജി വെപ്പൺസ്' ആക്രമണം കാണിക്കുന്നു.,FALSE
TRAIN_1344,നേരിട്ടുള്ള ഊർജ്ജ ആയുധങ്ങളാൽ ഹവായി ആക്രമിക്കപ്പെടുന്നു.,FALSE
TRAIN_1345,ഊർജ്ജ ആയുധങ്ങൾ ഉപയോഗിച്ച് മൗയിയെ അടിക്കുന്നതും കാട്ടുതീക്ക് തിരികൊളുത്തുന്നതും ദൃശ്യങ്ങളിൽ കാണാം,FALSE
TRAIN_1346,റഫീഖ് എന്ന മുസ്ലീം ഹിന്ദു യുവതിയെ സാരി പൊതിയുന്നതിന്റെ വീഡിയോ പുറത്ത്,FALSE
TRAIN_1347,മീനാക്ഷി ലേഖി സാരി ധരിച്ച് ഒരു പരിപാടിയിൽ നൃത്തം ചെയ്യുന്നു,FALSE
TRAIN_1348,നേതാജി സുഭാഷ് ചന്ദ്രബോസിന്റെ ഭാര്യ എമിലി ഷെങ്കലാണ് സാരി ധരിച്ച വിദേശ വനിതയുടെ ബ്ലാക്ക് ആൻഡ് വൈറ്റ് ഫോട്ടോ.,MOSTLY FALSE
TRAIN_1349,പാക് പതാകയുടെ പ്രിന്റുള്ള സാരിയാണ് ഷെഹ്ല റാഷിദ് ധരിച്ചിരിക്കുന്നത്.,FALSE
TRAIN_1350,ഹിന്ദു സ്ത്രീയുടെ വിവാഹത്തിനായി സാരി ഉടുത്ത മുസ്ലീം യുവാവിന്റെ വീഡിയോ,FALSE
TRAIN_1351,ഡല്ഹി ജവഹര്ലാല് നെഹ്റു സര്വകലാശാലയിലെ വിദ്യാര്ത്ഥി സാരി ധരിച്ച് നില്ക്കുന്ന ചിത്രം പുറത്ത്.,FALSE
